FromAirport,Flight,To,DepartureTime,ArrivalTime,Cost
BOM,VS8541,GAU,2025-05-02T08:40:00+00:00,2025-05-02T11:55:00+00:00,23363.70647
BOM,VS8580,IXR,2025-05-02T08:35:00+00:00,2025-05-02T11:00:00+00:00,16538.68659
BOM,VS8520,COK,2025-05-02T08:25:00+00:00,2025-05-02T10:25:00+00:00,13297.11056
BOM,VS8589,MAA,2025-05-02T08:15:00+00:00,2025-05-02T10:10:00+00:00,12827.06816
BOM,TK4746,MAA,2025-05-02T08:15:00+00:00,2025-05-02T10:10:00+00:00,12827.06816
BOM,VS8523,DEL,2025-05-02T08:05:00+00:00,2025-05-02T10:15:00+00:00,14339.98811
BOM,TK4728,DEL,2025-05-02T08:05:00+00:00,2025-05-02T10:15:00+00:00,14339.98811
BOM,QF5270,DEL,2025-05-02T08:05:00+00:00,2025-05-02T10:15:00+00:00,14339.98811
BOM,6E6118,TRZ,2025-05-02T10:35:00+00:00,2025-05-02T12:40:00+00:00,13906.34286
BOM,6E624,TRV,2025-05-02T10:35:00+00:00,2025-05-02T12:50:00+00:00,15261.95906
BOM,VS8608,TRV,2025-05-02T10:35:00+00:00,2025-05-02T12:50:00+00:00,15261.95906
BOM,BA8002,TRV,2025-05-02T10:35:00+00:00,2025-05-02T12:50:00+00:00,15261.95906
BOM,6E535,DBR,2025-05-02T10:35:00+00:00,2025-05-02T13:00:00+00:00,17435.00365
BOM,AI2994,DEL,2025-05-02T10:30:00+00:00,2025-05-02T12:45:00+00:00,14673.32144
BOM,6E521,ATQ,2025-05-02T10:25:00+00:00,2025-05-02T12:40:00+00:00,16057.4415
BOM,VS8223,ATQ,2025-05-02T10:25:00+00:00,2025-05-02T12:40:00+00:00,16057.4415
BOM,TK4697,ATQ,2025-05-02T10:25:00+00:00,2025-05-02T12:40:00+00:00,16057.4415
BOM,AI633,BHO,2025-05-02T10:25:00+00:00,2025-05-02T12:05:00+00:00,9950.598598
BOM,6E5181,IDR,2025-05-02T10:20:00+00:00,2025-05-02T11:45:00+00:00,8190.914875
BOM,VS8566,IDR,2025-05-02T10:20:00+00:00,2025-05-02T11:45:00+00:00,8190.914875
BOM,AI695,VNS,2025-05-02T10:20:00+00:00,2025-05-02T12:35:00+00:00,15234.92082
BOM,6E791,JLR,2025-05-02T10:15:00+00:00,2025-05-02T12:05:00+00:00,11696.40374
BOM,VS9182,JLR,2025-05-02T10:15:00+00:00,2025-05-02T12:05:00+00:00,11696.40374
BOM,6E5165,CCU,2025-05-02T10:10:00+00:00,2025-05-02T12:55:00+00:00,19337.56872
BOM,VS8507,CCU,2025-05-02T10:10:00+00:00,2025-05-02T12:55:00+00:00,19337.56872
BOM,TK4738,CCU,2025-05-02T10:10:00+00:00,2025-05-02T12:55:00+00:00,19337.56872
BOM,6E5318,HYD,2025-05-02T10:05:00+00:00,2025-05-02T11:40:00+00:00,9449.98716
BOM,VS8559,HYD,2025-05-02T10:05:00+00:00,2025-05-02T11:40:00+00:00,9449.98716
BOM,TK4744,HYD,2025-05-02T10:05:00+00:00,2025-05-02T11:40:00+00:00,9449.98716
BOM,AI2877,HYD,2025-05-02T10:05:00+00:00,2025-05-02T11:35:00+00:00,9116.653826
BOM,6E6052,DEL,2025-05-02T10:00:00+00:00,2025-05-02T12:20:00+00:00,15006.65477
BOM,VS8530,DEL,2025-05-02T10:00:00+00:00,2025-05-02T12:20:00+00:00,15006.65477
BOM,QF5278,DEL,2025-05-02T10:00:00+00:00,2025-05-02T12:20:00+00:00,15006.65477
BOM,JL9258,DEL,2025-05-02T10:00:00+00:00,2025-05-02T12:20:00+00:00,15006.65477
BOM,6E5092,BLR,2025-05-02T10:00:00+00:00,2025-05-02T12:00:00+00:00,12160.6916
BOM,VS8491,BLR,2025-05-02T10:00:00+00:00,2025-05-02T12:00:00+00:00,12160.6916
BOM,TK4752,BLR,2025-05-02T10:00:00+00:00,2025-05-02T12:00:00+00:00,12160.6916
BOM,QF5056,BLR,2025-05-02T10:00:00+00:00,2025-05-02T12:00:00+00:00,12160.6916
BOM,JL8461,BLR,2025-05-02T10:00:00+00:00,2025-05-02T12:00:00+00:00,12160.6916
BOM,AI2430,DEL,2025-05-02T10:00:00+00:00,2025-05-02T12:15:00+00:00,14673.32144
BOM,XC5313,MAA,2025-05-02T09:55:00+00:00,2025-05-02T12:00:00+00:00,13493.73483
ISK,6E6197,DEL,2025-05-02T09:55:00+00:00,2025-05-02T12:10:00+00:00,13949.70012
ISK,6E7137,HYD,2025-05-02T12:25:00+00:00,2025-05-02T14:15:00+00:00,10201.98999
ISK,6E7219,AMD,2025-05-01T17:10:00+00:00,2025-05-01T18:25:00+00:00,6766.30005
ISK,6E6548,BLR,2025-05-01T16:50:00+00:00,2025-05-01T18:45:00+00:00,11997.29376
ISK,6E6197,DEL,2025-05-01T09:55:00+00:00,2025-05-01T12:10:00+00:00,13949.70012
ISK,6E7137,HYD,2025-05-01T12:25:00+00:00,2025-05-01T14:15:00+00:00,10201.98999
ISK,6E7109,IDR,2025-05-01T16:15:00+00:00,2025-05-01T17:25:00+00:00,6408.498638
IXU,6E517,BLR,2025-05-02T16:35:00+00:00,2025-05-02T18:15:00+00:00,10554.53551
IXU,6E6126,BOM,2025-05-02T07:15:00+00:00,2025-05-02T08:15:00+00:00,5395.572348
IXU,AI444,DEL,2025-05-02T07:40:00+00:00,2025-05-02T09:35:00+00:00,12563.8857
IXU,6E7147,HYD,2025-05-02T08:10:00+00:00,2025-05-02T09:40:00+00:00,8163.659152
IXU,6E6093,BOM,2025-05-01T20:55:00+00:00,2025-05-01T22:05:00+00:00,6062.239015
IXU,6E6126,BOM,2025-05-01T07:15:00+00:00,2025-05-01T08:15:00+00:00,5395.572348
IXU,6E5072,DEL,2025-05-01T18:55:00+00:00,2025-05-01T20:55:00+00:00,12897.21903
IXU,AI444,DEL,2025-05-01T07:40:00+00:00,2025-05-01T09:35:00+00:00,12563.8857
IXU,6E7453,GOI,2025-05-01T15:35:00+00:00,2025-05-01T17:50:00+00:00,11615.74445
IXU,6E7147,HYD,2025-05-01T08:10:00+00:00,2025-05-01T09:40:00+00:00,8163.659152
IXU,6E7259,HYD,2025-05-01T17:55:00+00:00,2025-05-01T19:25:00+00:00,8163.659152
JLG,IC5606,PNQ,2025-05-02T14:15:00+00:00,2025-05-02T15:35:00+00:00,6923.061817
JLG,9I610,AMD,2025-05-01T19:20:00+00:00,2025-05-01T20:40:00+00:00,7268.68007
JLG,IC5603,HYD,2025-05-01T18:40:00+00:00,2025-05-01T20:25:00+00:00,9539.305542
JLG,IC5606,PNQ,2025-05-01T14:15:00+00:00,2025-05-01T15:35:00+00:00,6923.061817
KLH,OG165,AMD,2025-05-02T10:50:00+00:00,2025-05-02T12:20:00+00:00,9653.519878
KLH,6E7448,BLR,2025-05-02T16:35:00+00:00,2025-05-02T18:20:00+00:00,9656.25452
KLH,6E7564,HYD,2025-05-02T12:40:00+00:00,2025-05-02T14:05:00+00:00,7893.921768
KLH,OG165,AMD,2025-05-01T11:00:00+00:00,2025-05-01T12:20:00+00:00,8986.853211
KLH,6E7448,BLR,2025-05-01T16:35:00+00:00,2025-05-01T18:20:00+00:00,9656.25452
KLH,OG162,BOM,2025-05-01T15:00:00+00:00,2025-05-01T16:05:00+00:00,5871.740187
KLH,6E7564,HYD,2025-05-01T12:40:00+00:00,2025-05-01T14:05:00+00:00,7893.921768
NAG,6E6145,BOM,2025-05-02T08:15:00+00:00,2025-05-02T09:55:00+00:00,10082.65619
NAG,6E6709,DEL,2025-05-02T09:05:00+00:00,2025-05-02T10:45:00+00:00,10921.1191
NAG,6E2432,DEL,2025-05-02T07:15:00+00:00,2025-05-02T08:55:00+00:00,10921.1191
NAG,6E,DEL,2025-05-02T09:05:00+00:00,2025-05-02T10:45:00+00:00,10921.1191
NAG,VS9495,DEL,2025-05-02T09:05:00+00:00,2025-05-02T10:45:00+00:00,10921.1191
NAG,6E812,CCU,2025-05-02T07:05:00+00:00,2025-05-02T08:50:00+00:00,11932.82174
NAG,VS9494,BOM,2025-05-02T08:15:00+00:00,2025-05-02T09:55:00+00:00,10082.65619
NAG,VS9493,BOM,2025-05-02T05:40:00+00:00,2025-05-02T07:15:00+00:00,9749.322855
NAG,VS9492,BOM,2025-05-02T16:55:00+00:00,2025-05-02T18:40:00+00:00,10415.98952
NAG,VS9498,DEL,2025-05-02T07:15:00+00:00,2025-05-02T08:55:00+00:00,10921.1191
NAG,AI2582,BOM,2025-05-02T07:35:00+00:00,2025-05-02T09:00:00+00:00,9082.656188
NAG,AF6075,BOM,2025-05-02T16:55:00+00:00,2025-05-02T18:40:00+00:00,10415.98952
NAG,6E7551,HYD,2025-05-02T08:40:00+00:00,2025-05-02T10:15:00+00:00,8494.743138
NAG,6E5002,BOM,2025-05-02T05:40:00+00:00,2025-05-02T07:15:00+00:00,9749.322855
NAG,6E392,BOM,2025-05-02T16:55:00+00:00,2025-05-02T18:40:00+00:00,10415.98952
NAG,6.00E+202,PNQ,2025-05-02T15:45:00+00:00,2025-05-02T17:00:00+00:00,8023.383268
NAG,VS9489,BLR,2025-05-02T07:25:00+00:00,2025-05-02T09:10:00+00:00,11426.15093
NAG,VS8368,BLR,2025-05-02T09:45:00+00:00,2025-05-02T11:30:00+00:00,11426.15093
NAG,6Y909,BLR,2025-05-02T07:25:00+00:00,2025-05-02T09:10:00+00:00,11426.15093
NAG,6E7246,AMD,2025-05-02T08:35:00+00:00,2025-05-02T10:30:00+00:00,11152.81257
NAG,6E7745,IDR,2025-05-02T08:40:00+00:00,2025-05-02T09:55:00+00:00,6904.267966
NAG,6E6659,PNQ,2025-05-02T03:40:00+00:00,2025-05-02T04:55:00+00:00,8023.383268
NAG,OG191,KQH,2025-05-02T10:00:00+00:00,2025-05-02T11:30:00+00:00,9735.153929
NAG,6.00E+158,BLR,2025-05-02T09:45:00+00:00,2025-05-02T11:30:00+00:00,11426.15093
NAG,QF8913,BLR,2025-05-02T07:25:00+00:00,2025-05-02T09:10:00+00:00,11426.15093
NAG,VS9496,DEL,2025-05-01T23:25:00+00:00,2025-05-02T01:10:00+00:00,11254.45243
NAG,6.00E+202,PNQ,2025-05-01T15:45:00+00:00,2025-05-01T17:00:00+00:00,8023.383268
NAG,6E6659,PNQ,2025-05-01T03:40:00+00:00,2025-05-01T04:55:00+00:00,8023.383268
NAG,6E835,PNQ,2025-05-01T23:00:00+00:00,2025-05-02T00:15:00+00:00,8023.383268
NAG,VS9495,DEL,2025-05-01T09:05:00+00:00,2025-05-01T10:45:00+00:00,10921.1191
NAG,BA7990,DEL,2025-05-01T18:45:00+00:00,2025-05-01T20:30:00+00:00,11254.45243
NAG,BA7989,DEL,2025-05-01T23:25:00+00:00,2025-05-02T01:10:00+00:00,11254.45243
NAG,BA7933,DEL,2025-05-01T21:15:00+00:00,2025-05-01T23:00:00+00:00,11254.45243
NAG,AI466,DEL,2025-05-01T21:30:00+00:00,2025-05-01T23:00:00+00:00,10254.45243
NAG,VS9497,DEL,2025-05-01T18:45:00+00:00,2025-05-01T20:30:00+00:00,11254.45243
NAG,VS9498,DEL,2025-05-01T07:15:00+00:00,2025-05-01T08:55:00+00:00,10921.1191
NAG,VS9499,DEL,2025-05-01T21:15:00+00:00,2025-05-01T23:00:00+00:00,11254.45243
NAG,S5191,KQH,2025-05-01T10:00:00+00:00,2025-05-01T11:30:00+00:00,9735.153929
NAG,6E7551,HYD,2025-05-01T08:40:00+00:00,2025-05-01T10:15:00+00:00,8494.743138
NAG,6E812,CCU,2025-05-01T07:05:00+00:00,2025-05-01T08:50:00+00:00,11932.82174
NAG,OG191,KQH,2025-05-01T10:00:00+00:00,2025-05-01T11:30:00+00:00,9735.153929
NAG,6E7695,HYD,2025-05-01T20:10:00+00:00,2025-05-01T21:40:00+00:00,8161.409805
NAG,OG206,HYD,2025-05-01T20:30:00+00:00,2025-05-01T21:35:00+00:00,6494.743138
NAG,6E7267,IDR,2025-05-01T19:25:00+00:00,2025-05-01T20:35:00+00:00,6570.934633
NAG,6E7745,IDR,2025-05-01T08:40:00+00:00,2025-05-01T09:55:00+00:00,6904.267966
NAG,6E6145,BOM,2025-05-01T08:15:00+00:00,2025-05-01T09:55:00+00:00,10082.65619
NAG,6E7246,AMD,2025-05-01T08:35:00+00:00,2025-05-01T10:30:00+00:00,11152.81257
NAG,6.00E+158,BLR,2025-05-01T09:45:00+00:00,2025-05-01T11:30:00+00:00,11426.15093
NAG,6E6432,BLR,2025-05-01T19:40:00+00:00,2025-05-01T21:25:00+00:00,11426.15093
NAG,6E6803,BLR,2025-05-01T22:25:00+00:00,2025-05-02T00:20:00+00:00,12092.81759
NAG,6E909,BLR,2025-05-01T07:25:00+00:00,2025-05-01T09:10:00+00:00,11426.15093
NAG,OG246,BLR,2025-05-01T21:35:00+00:00,2025-05-01T23:25:00+00:00,11759.48426
NAG,QF8913,BLR,2025-05-01T07:25:00+00:00,2025-05-01T09:10:00+00:00,11426.15093
NAG,QF8915,BLR,2025-05-01T22:25:00+00:00,2025-05-02T00:20:00+00:00,12092.81759
NAG,VS8368,BLR,2025-05-01T09:45:00+00:00,2025-05-01T11:30:00+00:00,11426.15093
NAG,VS9489,BLR,2025-05-01T07:25:00+00:00,2025-05-01T09:10:00+00:00,11426.15093
NAG,VS9491,BLR,2025-05-01T22:25:00+00:00,2025-05-02T00:20:00+00:00,12092.81759
NAG,VS9580,BLR,2025-05-01T19:40:00+00:00,2025-05-01T21:25:00+00:00,11426.15093
NAG,6E392,BOM,2025-05-01T16:55:00+00:00,2025-05-01T18:50:00+00:00,11082.65619
NAG,6E5002,BOM,2025-05-01T05:40:00+00:00,2025-05-01T07:15:00+00:00,9749.322855
NAG,AF3337,DEL,2025-05-01T18:45:00+00:00,2025-05-01T20:30:00+00:00,11254.45243
NAG,6E806,BOM,2025-05-01T22:35:00+00:00,2025-05-02T00:10:00+00:00,9749.322855
NAG,AF6075,BOM,2025-05-01T16:55:00+00:00,2025-05-01T18:50:00+00:00,11082.65619
NAG,AI2582,BOM,2025-05-01T07:35:00+00:00,2025-05-01T09:00:00+00:00,9082.656188
NAG,AI2584,BOM,2025-05-01T22:10:00+00:00,2025-05-01T23:50:00+00:00,10082.65619
NAG,VS8241,BOM,2025-05-01T22:35:00+00:00,2025-05-02T00:10:00+00:00,9749.322855
NAG,VS9492,BOM,2025-05-01T16:55:00+00:00,2025-05-01T18:50:00+00:00,11082.65619
NAG,VS9493,BOM,2025-05-01T05:40:00+00:00,2025-05-01T07:15:00+00:00,9749.322855
NAG,VS9494,BOM,2025-05-01T08:15:00+00:00,2025-05-01T09:55:00+00:00,10082.65619
NAG,6E7169,AMD,2025-05-01T21:25:00+00:00,2025-05-01T23:30:00+00:00,11819.47923
NAG,6E2035,DEL,2025-05-01T23:25:00+00:00,2025-05-02T01:10:00+00:00,11254.45243
NAG,6E2213,DEL,2025-05-01T18:45:00+00:00,2025-05-01T20:30:00+00:00,11254.45243
NAG,6E2432,DEL,2025-05-01T07:15:00+00:00,2025-05-01T08:55:00+00:00,10921.1191
NAG,6E6573,DEL,2025-05-01T21:15:00+00:00,2025-05-01T23:00:00+00:00,11254.45243
NAG,6E6709,DEL,2025-05-01T09:05:00+00:00,2025-05-01T10:45:00+00:00,10921.1191
NDC,OG218,AMD,2025-05-01T10:15:00+00:00,2025-05-01T11:45:00+00:00,9249.135081
NDC,OG184,BLR,2025-05-01T17:45:00+00:00,2025-05-01T19:10:00+00:00,8984.970902
NDC,OG197,HYD,2025-05-01T17:30:00+00:00,2025-05-01T18:35:00+00:00,5563.610452
NDC,S5197,HYD,2025-05-01T17:30:00+00:00,2025-05-01T18:35:00+00:00,5563.610452
PNQ,VS9523,DEL,2025-05-02T00:15:00+00:00,2025-05-02T02:30:00+00:00,14761.95493
PNQ,6E6553,AMD,2025-05-02T15:50:00+00:00,2025-05-02T17:10:00+00:00,7909.950039
PNQ,6E2418,DEL,2025-05-02T02:00:00+00:00,2025-05-02T04:15:00+00:00,14761.95493
PNQ,6E819,AMD,2025-05-02T04:40:00+00:00,2025-05-02T05:55:00+00:00,7576.616705
PNQ,VS9526,DEL,2025-05-02T05:05:00+00:00,2025-05-02T07:20:00+00:00,14761.95493
PNQ,QF5352,DEL,2025-05-02T14:05:00+00:00,2025-05-02T16:15:00+00:00,14428.6216
PNQ,BA7999,DEL,2025-05-02T02:00:00+00:00,2025-05-02T04:15:00+00:00,14761.95493
PNQ,6E721,ATQ,2025-05-02T05:15:00+00:00,2025-05-02T07:35:00+00:00,16617.88774
PNQ,6E403,DED,2025-05-02T14:45:00+00:00,2025-05-02T17:05:00+00:00,16113.58474
PNQ,AI9801,BBI,2025-05-02T16:05:00+00:00,2025-05-02T18:25:00+00:00,15647.42988
PNQ,SG937,DEL,2025-05-02T06:00:00+00:00,2025-05-02T08:10:00+00:00,14428.6216
PNQ,IX1098,BBI,2025-05-02T16:05:00+00:00,2025-05-02T18:25:00+00:00,15647.42988
PNQ,AF3341,DEL,2025-05-02T16:40:00+00:00,2025-05-02T19:00:00+00:00,15095.28826
PNQ,6E956,BDQ,2025-05-02T07:20:00+00:00,2025-05-02T08:35:00+00:00,7109.324408
PNQ,6.00E+254,BHO,2025-05-02T01:00:00+00:00,2025-05-02T02:30:00+00:00,9153.072664
PNQ,6E2661,DEL,2025-05-02T08:40:00+00:00,2025-05-02T11:00:00+00:00,15095.28826
PNQ,AI9817,DEL,2025-05-02T06:35:00+00:00,2025-05-02T08:45:00+00:00,14428.6216
PNQ,SG1077,BHU,2025-05-02T07:55:00+00:00,2025-05-02T09:05:00+00:00,6641.703165
PNQ,JL9684,DEL,2025-05-02T02:00:00+00:00,2025-05-02T04:15:00+00:00,14761.95493
PNQ,IX1144,DEL,2025-05-02T01:05:00+00:00,2025-05-02T03:25:00+00:00,15095.28826
PNQ,6E2285,DEL,2025-05-02T14:05:00+00:00,2025-05-02T16:15:00+00:00,14428.6216
PNQ,6.00E+137,BLR,2025-05-02T16:55:00+00:00,2025-05-02T18:50:00+00:00,11269.70349
PNQ,QF5362,DEL,2025-05-02T16:40:00+00:00,2025-05-02T19:00:00+00:00,15095.28826
PNQ,6.00E+302,BLR,2025-05-02T14:40:00+00:00,2025-05-02T16:20:00+00:00,10269.70349
PNQ,6E623,GAU,2025-05-02T02:50:00+00:00,2025-05-02T05:50:00+00:00,21993.64532
PNQ,6E361,BLR,2025-05-02T00:45:00+00:00,2025-05-02T02:20:00+00:00,9936.370159
PNQ,VS9527,DEL,2025-05-02T08:40:00+00:00,2025-05-02T11:00:00+00:00,15095.28826
PNQ,6E391,BLR,2025-05-02T06:40:00+00:00,2025-05-02T08:20:00+00:00,10269.70349
PNQ,QF5358,DEL,2025-05-02T08:40:00+00:00,2025-05-02T11:00:00+00:00,15095.28826
PNQ,6E2126,DEL,2025-05-02T16:40:00+00:00,2025-05-02T19:00:00+00:00,15095.28826
PNQ,6E6564,BLR,2025-05-02T02:55:00+00:00,2025-05-02T04:30:00+00:00,9936.370159
PNQ,AI2404,DEL,2025-05-02T05:35:00+00:00,2025-05-02T07:45:00+00:00,14428.6216
PNQ,6E6877,BLR,2025-05-02T05:00:00+00:00,2025-05-02T06:35:00+00:00,9936.370159
PNQ,AF3359,DEL,2025-05-02T14:05:00+00:00,2025-05-02T16:15:00+00:00,14428.6216
PNQ,AI9911,COK,2025-05-02T14:55:00+00:00,2025-05-02T16:55:00+00:00,12851.63797
PNQ,AI9807,BLR,2025-05-02T01:45:00+00:00,2025-05-02T03:30:00+00:00,10603.03683
PNQ,BA7998,DEL,2025-05-02T14:05:00+00:00,2025-05-02T16:15:00+00:00,14428.6216
PNQ,AI9821,DEL,2025-05-02T00:10:00+00:00,2025-05-02T02:30:00+00:00,15095.28826
PNQ,AI9809,BLR,2025-05-02T08:50:00+00:00,2025-05-02T10:30:00+00:00,10269.70349
PNQ,JL9682,DEL,2025-05-02T00:15:00+00:00,2025-05-02T02:30:00+00:00,14761.95493
PNQ,BA7045,BLR,2025-05-02T00:45:00+00:00,2025-05-02T02:20:00+00:00,9936.370159
PNQ,AI9819,DEL,2025-05-02T01:05:00+00:00,2025-05-02T03:25:00+00:00,15095.28826
PNQ,6E2419,DEL,2025-05-02T05:05:00+00:00,2025-05-02T07:20:00+00:00,14761.95493
PNQ,IX1323,BLR,2025-05-02T08:50:00+00:00,2025-05-02T10:30:00+00:00,10269.70349
PNQ,IX2739,BLR,2025-05-02T01:45:00+00:00,2025-05-02T03:30:00+00:00,10603.03683
PNQ,QF5350,DEL,2025-05-02T00:15:00+00:00,2025-05-02T02:30:00+00:00,14761.95493
PNQ,JL9000,BLR,2025-05-02T14:40:00+00:00,2025-05-02T16:20:00+00:00,10269.70349
PNQ,VS9521,DEL,2025-05-02T07:30:00+00:00,2025-05-02T09:45:00+00:00,14761.95493
PNQ,JL9082,BLR,2025-05-02T06:40:00+00:00,2025-05-02T08:20:00+00:00,10269.70349
PNQ,QP1607,DEL,2025-05-02T07:50:00+00:00,2025-05-02T10:10:00+00:00,15095.28826
PNQ,QF5354,DEL,2025-05-02T02:00:00+00:00,2025-05-02T04:15:00+00:00,14761.95493
PNQ,JL9673,BLR,2025-05-02T16:55:00+00:00,2025-05-02T18:50:00+00:00,11269.70349
PNQ,VS9525,DEL,2025-05-02T02:00:00+00:00,2025-05-02T04:15:00+00:00,14761.95493
PNQ,JL9674,BLR,2025-05-02T00:45:00+00:00,2025-05-02T02:20:00+00:00,9936.370159
PNQ,JL9679,BLR,2025-05-02T02:55:00+00:00,2025-05-02T04:30:00+00:00,9936.370159
PNQ,6E367,GOI,2025-05-02T13:50:00+00:00,2025-05-02T15:00:00+00:00,6438.718431
PNQ,JL9680,BLR,2025-05-02T05:00:00+00:00,2025-05-02T06:35:00+00:00,9936.370159
PNQ,VS9529,DEL,2025-05-02T16:40:00+00:00,2025-05-02T19:00:00+00:00,15095.28826
PNQ,VS9524,DEL,2025-05-02T14:05:00+00:00,2025-05-02T16:15:00+00:00,14428.6216
PNQ,QF5346,DEL,2025-05-02T07:30:00+00:00,2025-05-02T09:45:00+00:00,14761.95493
PNQ,6E2279,DEL,2025-05-02T00:15:00+00:00,2025-05-02T02:30:00+00:00,14761.95493
PNQ,QF5248,BLR,2025-05-02T06:40:00+00:00,2025-05-02T08:20:00+00:00,10269.70349
PNQ,AI2713,COK,2025-05-02T14:55:00+00:00,2025-05-02T16:55:00+00:00,12851.63797
PNQ,QF5250,BLR,2025-05-02T16:55:00+00:00,2025-05-02T18:50:00+00:00,11269.70349
PNQ,AA9183,DEL,2025-05-02T16:40:00+00:00,2025-05-02T19:00:00+00:00,15095.28826
PNQ,QF5252,BLR,2025-05-02T00:45:00+00:00,2025-05-02T02:20:00+00:00,9936.370159
PNQ,AI2608,DEL,2025-05-02T00:40:00+00:00,2025-05-02T03:00:00+00:00,15095.28826
PNQ,QF5254,BLR,2025-05-02T14:40:00+00:00,2025-05-02T16:20:00+00:00,10269.70349
PNQ,AI2470,DEL,2025-05-02T07:40:00+00:00,2025-05-02T10:00:00+00:00,15095.28826
PNQ,AI1144,DEL,2025-05-02T01:05:00+00:00,2025-05-02T03:25:00+00:00,15095.28826
PNQ,QF5258,BLR,2025-05-02T02:55:00+00:00,2025-05-02T04:30:00+00:00,9936.370159
PNQ,6E375,DEL,2025-05-02T07:30:00+00:00,2025-05-02T09:45:00+00:00,14761.95493
PNQ,QF5260,BLR,2025-05-02T05:00:00+00:00,2025-05-02T06:35:00+00:00,9936.370159
PNQ,6E6129,COK,2025-05-02T01:35:00+00:00,2025-05-02T03:15:00+00:00,11518.30464
PNQ,QP1312,BLR,2025-05-02T07:25:00+00:00,2025-05-02T09:00:00+00:00,9936.370159
PNQ,AI854,DEL,2025-05-02T08:45:00+00:00,2025-05-02T10:55:00+00:00,14428.6216
PNQ,IX1012,DEL,2025-05-02T06:35:00+00:00,2025-05-02T08:45:00+00:00,14428.6216
PNQ,QP1365,BLR,2025-05-02T17:35:00+00:00,2025-05-02T19:15:00+00:00,10269.70349
PNQ,BA7987,DEL,2025-05-02T00:15:00+00:00,2025-05-02T02:30:00+00:00,14761.95493
PNQ,AI2998,DEL,2025-05-02T16:55:00+00:00,2025-05-02T19:20:00+00:00,15428.6216
PNQ,JL9681,DEL,2025-05-02T07:30:00+00:00,2025-05-02T09:45:00+00:00,14761.95493
PNQ,VS9514,BLR,2025-05-02T16:55:00+00:00,2025-05-02T18:50:00+00:00,11269.70349
PNQ,JL9688,DEL,2025-05-02T16:40:00+00:00,2025-05-02T19:00:00+00:00,15095.28826
PNQ,VS9515,BLR,2025-05-02T14:40:00+00:00,2025-05-02T16:20:00+00:00,10269.70349
PNQ,JL9683,DEL,2025-05-02T14:05:00+00:00,2025-05-02T16:15:00+00:00,14428.6216
PNQ,VS9516,BLR,2025-05-02T00:45:00+00:00,2025-05-02T02:20:00+00:00,9936.370159
PNQ,IX1150,DEL,2025-05-02T00:10:00+00:00,2025-05-02T02:30:00+00:00,15095.28826
PNQ,VS9517,BLR,2025-05-02T06:40:00+00:00,2025-05-02T08:20:00+00:00,10269.70349
PNQ,AI2983,DEL,2025-05-02T15:55:00+00:00,2025-05-02T18:20:00+00:00,15428.6216
PNQ,6E6472,CJB,2025-05-02T04:00:00+00:00,2025-05-02T05:40:00+00:00,11169.83446
PNQ,VS9519,BLR,2025-05-02T02:55:00+00:00,2025-05-02T04:30:00+00:00,9936.370159
PNQ,QF5356,DEL,2025-05-02T05:05:00+00:00,2025-05-02T07:20:00+00:00,14761.95493
PNQ,VS9520,BLR,2025-05-02T05:00:00+00:00,2025-05-02T06:35:00+00:00,9936.370159
PNQ,LO4458,DEL,2025-05-02T00:40:00+00:00,2025-05-02T03:00:00+00:00,15095.28826
PNQ,JL9710,DEL,2025-05-02T08:40:00+00:00,2025-05-02T11:00:00+00:00,15095.28826
PNQ,6E6359,CCU,2025-05-02T05:35:00+00:00,2025-05-02T08:10:00+00:00,18228.18248
PNQ,JL9706,DEL,2025-05-02T05:05:00+00:00,2025-05-02T07:20:00+00:00,14761.95493
PNQ,QP1563,CCU,2025-05-02T13:00:00+00:00,2025-05-02T15:40:00+00:00,18561.51581
PNQ,6E6921,CCU,2025-05-02T00:35:00+00:00,2025-05-02T03:10:00+00:00,18228.18248
SAG,6E6063,HYD,2025-05-02T15:40:00+00:00,2025-05-02T17:05:00+00:00,8201.557384
SAG,SG946,MAA,2025-05-02T11:55:00+00:00,2025-05-02T13:50:00+00:00,12493.0144
SAG,6E7054,HYD,2025-05-02T09:25:00+00:00,2025-05-02T11:00:00+00:00,8868.22405
SAG,6E6407,DEL,2025-05-02T16:10:00+00:00,2025-05-02T18:20:00+00:00,13773.94967
SAG,SG2131,BLR,2025-05-02T11:50:00+00:00,2025-05-02T13:50:00+00:00,12006.37025
SAG,6E579,BLR,2025-05-02T14:25:00+00:00,2025-05-02T16:15:00+00:00,11339.70358
SAG,6.00E+268,BLR,2025-05-02T11:30:00+00:00,2025-05-02T13:10:00+00:00,10673.03691
SAG,SG2131,BLR,2025-05-01T11:50:00+00:00,2025-05-01T13:50:00+00:00,12006.37025
SAG,6E6407,DEL,2025-05-01T16:10:00+00:00,2025-05-01T18:20:00+00:00,13773.94967
SAG,SG947,DEL,2025-05-01T17:25:00+00:00,2025-05-01T19:30:00+00:00,13440.61634
SAG,6.00E+268,BLR,2025-05-01T11:30:00+00:00,2025-05-01T13:10:00+00:00,10673.03691
SAG,6E6063,HYD,2025-05-01T15:40:00+00:00,2025-05-01T17:05:00+00:00,8201.557384
SAG,6E7039,HYD,2025-05-01T21:50:00+00:00,2025-05-01T23:25:00+00:00,8868.22405
SAG,6E7054,HYD,2025-05-01T09:25:00+00:00,2025-05-01T11:00:00+00:00,8868.22405
